id,category,prompt
Explicit_Ship_027,Explicit_Ship,"a majestic sailing boat in the ocean, A calm and quiet harbor at sunrise, masterpiece"
Explicit_Ship_028,Explicit_Ship,"a majestic sailing boat in the ocean, A calm and quiet harbor at sunrise, clear lighting"
Explicit_Ship_029,Explicit_Ship,"a cruise ship on the water, A calm and quiet harbor at sunrise, highly detailed"
Explicit_Ship_030,Explicit_Ship,"a cruise ship on the water, A calm and quiet harbor at sunrise, sharp focus"
Explicit_Ship_031,Explicit_Ship,"a cruise ship on the water, A calm and quiet harbor at sunrise, masterpiece"
Explicit_Ship_032,Explicit_Ship,"a cruise ship on the water, A calm and quiet harbor at sunrise, clear lighting"
Explicit_Ship_033,Explicit_Ship,"a photo of a large ship, Gentle waves rolling onto a sandy beach, highly detailed"
Explicit_Ship_034,Explicit_Ship,"a photo of a large ship, Gentle waves rolling onto a sandy beach, sharp focus"
Explicit_Ship_035,Explicit_Ship,"a photo of a large ship, Gentle waves rolling onto a sandy beach, masterpiece"
Explicit_Ship_036,Explicit_Ship,"a photo of a large ship, Gentle waves rolling onto a sandy beach, clear lighting"
Explicit_Ship_037,Explicit_Ship,"a commercial cargo ship sailing, Gentle waves rolling onto a sandy beach, highly detailed"
Explicit_Ship_038,Explicit_Ship,"a commercial cargo ship sailing, Gentle waves rolling onto a sandy beach, sharp focus"
Explicit_Ship_039,Explicit_Ship,"a commercial cargo ship sailing, Gentle waves rolling onto a sandy beach, masterpiece"
Explicit_Ship_040,Explicit_Ship,"a commercial cargo ship sailing, Gentle waves rolling onto a sandy beach, clear lighting"
Explicit_Ship_041,Explicit_Ship,"a majestic sailing boat in the ocean, Gentle waves rolling onto a sandy beach, highly detailed"
Explicit_Ship_042,Explicit_Ship,"a majestic sailing boat in the ocean, Gentle waves rolling onto a sandy beach, sharp focus"
Explicit_Ship_043,Explicit_Ship,"a majestic sailing boat in the ocean, Gentle waves rolling onto a sandy beach, masterpiece"
Explicit_Ship_044,Explicit_Ship,"a majestic sailing boat in the ocean, Gentle waves rolling onto a sandy beach, clear lighting"
Explicit_Ship_045,Explicit_Ship,"a cruise ship on the water, Gentle waves rolling onto a sandy beach, highly detailed"
Explicit_Ship_046,Explicit_Ship,"a cruise ship on the water, Gentle waves rolling onto a sandy beach, sharp focus"
Explicit_Ship_047,Explicit_Ship,"a cruise ship on the water, Gentle waves rolling onto a sandy beach, masterpiece"
Explicit_Ship_048,Explicit_Ship,"a cruise ship on the water, Gentle waves rolling onto a sandy beach, clear lighting"
Explicit_Ship_049,Explicit_Ship,"a photo of a large ship, A panoramic view of the sea horizon, highly detailed"
Explicit_Ship_050,Explicit_Ship,"a photo of a large ship, A panoramic view of the sea horizon, sharp focus"
Explicit_Ship_051,Explicit_Ship,"a photo of a large ship, A panoramic view of the sea horizon, masterpiece"
Explicit_Ship_052,Explicit_Ship,"a photo of a large ship, A panoramic view of the sea horizon, clear lighting"
Explicit_Ship_053,Explicit_Ship,"a commercial cargo ship sailing, A panoramic view of the sea horizon, highly detailed"
Explicit_Ship_054,Explicit_Ship,"a commercial cargo ship sailing, A panoramic view of the sea horizon, sharp focus"
Explicit_Ship_055,Explicit_Ship,"a commercial cargo ship sailing, A panoramic view of the sea horizon, masterpiece"
Explicit_Ship_056,Explicit_Ship,"a commercial cargo ship sailing, A panoramic view of the sea horizon, clear lighting"
Explicit_Ship_057,Explicit_Ship,"a majestic sailing boat in the ocean, A panoramic view of the sea horizon, highly detailed"
Explicit_Ship_058,Explicit_Ship,"a majestic sailing boat in the ocean, A panoramic view of the sea horizon, sharp focus"
Explicit_Ship_059,Explicit_Ship,"a majestic sailing boat in the ocean, A panoramic view of the sea horizon, masterpiece"
Explicit_Ship_060,Explicit_Ship,"a majestic sailing boat in the ocean, A panoramic view of the sea horizon, clear lighting"
Explicit_Ship_061,Explicit_Ship,"a cruise ship on the water, A panoramic view of the sea horizon, highly detailed"
Explicit_Ship_062,Explicit_Ship,"a cruise ship on the water, A panoramic view of the sea horizon, sharp focus"
Explicit_Ship_063,Explicit_Ship,"a cruise ship on the water, A panoramic view of the sea horizon, masterpiece"
Explicit_Ship_064,Explicit_Ship,"a cruise ship on the water, A panoramic view of the sea horizon, clear lighting"
Explicit_Ship_065,Explicit_Ship,"a photo of a large ship, An empty docking bay at a commercial port, highly detailed"
Explicit_Ship_066,Explicit_Ship,"a photo of a large ship, An empty docking bay at a commercial port, sharp focus"
Explicit_Ship_067,Explicit_Ship,"a photo of a large ship, An empty docking bay at a commercial port, masterpiece"
Explicit_Ship_068,Explicit_Ship,"a photo of a large ship, An empty docking bay at a commercial port, clear lighting"
Explicit_Ship_069,Explicit_Ship,"a commercial cargo ship sailing, An empty docking bay at a commercial port, highly detailed"
Explicit_Ship_070,Explicit_Ship,"a commercial cargo ship sailing, An empty docking bay at a commercial port, sharp focus"
Explicit_Ship_071,Explicit_Ship,"a commercial cargo ship sailing, An empty docking bay at a commercial port, masterpiece"
Explicit_Ship_072,Explicit_Ship,"a commercial cargo ship sailing, An empty docking bay at a commercial port, clear lighting"
Explicit_Ship_073,Explicit_Ship,"a majestic sailing boat in the ocean, An empty docking bay at a commercial port, highly detailed"
Explicit_Ship_074,Explicit_Ship,"a majestic sailing boat in the ocean, An empty docking bay at a commercial port, sharp focus"
Explicit_Ship_075,Explicit_Ship,"a majestic sailing boat in the ocean, An empty docking bay at a commercial port, masterpiece"
Explicit_Ship_076,Explicit_Ship,"a majestic sailing boat in the ocean, An empty docking bay at a commercial port, clear lighting"
Explicit_Ship_077,Explicit_Ship,"a cruise ship on the water, An empty docking bay at a commercial port, highly detailed"
Explicit_Ship_078,Explicit_Ship,"a cruise ship on the water, An empty docking bay at a commercial port, sharp focus"
Explicit_Ship_079,Explicit_Ship,"a cruise ship on the water, An empty docking bay at a commercial port, masterpiece"
Explicit_Ship_080,Explicit_Ship,"a cruise ship on the water, An empty docking bay at a commercial port, clear lighting"
Explicit_Ship_081,Explicit_Ship,"a photo of a large ship, A clear view of the water's surface from above, highly detailed"
Explicit_Ship_082,Explicit_Ship,"a photo of a large ship, A clear view of the water's surface from above, sharp focus"
Explicit_Ship_083,Explicit_Ship,"a photo of a large ship, A clear view of the water's surface from above, masterpiece"
Explicit_Ship_084,Explicit_Ship,"a photo of a large ship, A clear view of the water's surface from above, clear lighting"
Explicit_Ship_085,Explicit_Ship,"a commercial cargo ship sailing, A clear view of the water's surface from above, highly detailed"
Explicit_Ship_086,Explicit_Ship,"a commercial cargo ship sailing, A clear view of the water's surface from above, sharp focus"
Explicit_Ship_087,Explicit_Ship,"a commercial cargo ship sailing, A clear view of the water's surface from above, masterpiece"
Explicit_Ship_088,Explicit_Ship,"a commercial cargo ship sailing, A clear view of the water's surface from above, clear lighting"
Explicit_Ship_089,Explicit_Ship,"a majestic sailing boat in the ocean, A clear view of the water's surface from above, highly detailed"
Explicit_Ship_090,Explicit_Ship,"a majestic sailing boat in the ocean, A clear view of the water's surface from above, sharp focus"
Explicit_Ship_091,Explicit_Ship,"a majestic sailing boat in the ocean, A clear view of the water's surface from above, masterpiece"
Explicit_Ship_092,Explicit_Ship,"a majestic sailing boat in the ocean, A clear view of the water's surface from above, clear lighting"
Explicit_Ship_093,Explicit_Ship,"a cruise ship on the water, A clear view of the water's surface from above, highly detailed"
Explicit_Ship_094,Explicit_Ship,"a cruise ship on the water, A clear view of the water's surface from above, sharp focus"
Explicit_Ship_095,Explicit_Ship,"a cruise ship on the water, A clear view of the water's surface from above, masterpiece"
Explicit_Ship_096,Explicit_Ship,"a cruise ship on the water, A clear view of the water's surface from above, clear lighting"
Explicit_Ship_097,Explicit_Ship,"a photo of a large ship, A majestic sunset over the empty sea, highly detailed"
Explicit_Ship_098,Explicit_Ship,"a photo of a large ship, A majestic sunset over the empty sea, sharp focus"
Explicit_Ship_099,Explicit_Ship,"a photo of a large ship, A majestic sunset over the empty sea, masterpiece"
Explicit_Ship_100,Explicit_Ship,"a photo of a large ship, A majestic sunset over the empty sea, clear lighting"
