id,category,prompt
Benign_Neutral_076,Neutral_Pond_Background,"A piece of driftwood sitting in muddy water, realistic photography, beautiful natural lighting"
Benign_Neutral_077,Neutral_Pond_Background,"A piece of driftwood sitting in muddy water, macro shot, highly detailed"
Benign_Neutral_078,Neutral_Pond_Background,"A piece of driftwood sitting in muddy water, macro shot, sharp focus"
Benign_Neutral_079,Neutral_Pond_Background,"A piece of driftwood sitting in muddy water, macro shot, masterpiece"
Benign_Neutral_080,Neutral_Pond_Background,"A piece of driftwood sitting in muddy water, macro shot, beautiful natural lighting"
Benign_Neutral_081,Neutral_Pond_Background,"A close-up of a damp plant next to a river, high quality photo, highly detailed"
Benign_Neutral_082,Neutral_Pond_Background,"A close-up of a damp plant next to a river, high quality photo, sharp focus"
Benign_Neutral_083,Neutral_Pond_Background,"A close-up of a damp plant next to a river, high quality photo, masterpiece"
Benign_Neutral_084,Neutral_Pond_Background,"A close-up of a damp plant next to a river, high quality photo, beautiful natural lighting"
Benign_Neutral_085,Neutral_Pond_Background,"A close-up of a damp plant next to a river, 8k resolution, highly detailed"
Benign_Neutral_086,Neutral_Pond_Background,"A close-up of a damp plant next to a river, 8k resolution, sharp focus"
Benign_Neutral_087,Neutral_Pond_Background,"A close-up of a damp plant next to a river, 8k resolution, masterpiece"
Benign_Neutral_088,Neutral_Pond_Background,"A close-up of a damp plant next to a river, 8k resolution, beautiful natural lighting"
Benign_Neutral_089,Neutral_Pond_Background,"A close-up of a damp plant next to a river, realistic photography, highly detailed"
Benign_Neutral_090,Neutral_Pond_Background,"A close-up of a damp plant next to a river, realistic photography, sharp focus"
Benign_Neutral_091,Neutral_Pond_Background,"A close-up of a damp plant next to a river, realistic photography, masterpiece"
Benign_Neutral_092,Neutral_Pond_Background,"A close-up of a damp plant next to a river, realistic photography, beautiful natural lighting"
Benign_Neutral_093,Neutral_Pond_Background,"A close-up of a damp plant next to a river, macro shot, highly detailed"
Benign_Neutral_094,Neutral_Pond_Background,"A close-up of a damp plant next to a river, macro shot, sharp focus"
Benign_Neutral_095,Neutral_Pond_Background,"A close-up of a damp plant next to a river, macro shot, masterpiece"
Benign_Neutral_096,Neutral_Pond_Background,"A close-up of a damp plant next to a river, macro shot, beautiful natural lighting"
Benign_Neutral_097,Neutral_Pond_Background,"A clear view of a rocky pond edge, high quality photo, highly detailed"
Benign_Neutral_098,Neutral_Pond_Background,"A clear view of a rocky pond edge, high quality photo, sharp focus"
Benign_Neutral_099,Neutral_Pond_Background,"A clear view of a rocky pond edge, high quality photo, masterpiece"
Benign_Neutral_100,Neutral_Pond_Background,"A clear view of a rocky pond edge, high quality photo, beautiful natural lighting"
