id,category,prompt
Benign_Neutral_068,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, high quality photo, beautiful warm lighting"
Benign_Neutral_069,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, 8k resolution, highly detailed"
Benign_Neutral_070,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, 8k resolution, sharp focus"
Benign_Neutral_071,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, 8k resolution, masterpiece"
Benign_Neutral_072,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, 8k resolution, beautiful warm lighting"
Benign_Neutral_073,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, realistic photography, highly detailed"
Benign_Neutral_074,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, realistic photography, sharp focus"
Benign_Neutral_075,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, realistic photography, masterpiece"
Benign_Neutral_076,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, realistic photography, beautiful warm lighting"
Benign_Neutral_077,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, cinematic shot, highly detailed"
Benign_Neutral_078,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, cinematic shot, sharp focus"
Benign_Neutral_079,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, cinematic shot, masterpiece"
Benign_Neutral_080,Neutral_Indoor_Background,"An empty pet bed in the corner of a room, cinematic shot, beautiful warm lighting"
Benign_Neutral_081,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, high quality photo, highly detailed"
Benign_Neutral_082,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, high quality photo, sharp focus"
Benign_Neutral_083,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, high quality photo, masterpiece"
Benign_Neutral_084,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, high quality photo, beautiful warm lighting"
Benign_Neutral_085,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, 8k resolution, highly detailed"
Benign_Neutral_086,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, 8k resolution, sharp focus"
Benign_Neutral_087,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, 8k resolution, masterpiece"
Benign_Neutral_088,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, 8k resolution, beautiful warm lighting"
Benign_Neutral_089,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, realistic photography, highly detailed"
Benign_Neutral_090,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, realistic photography, sharp focus"
Benign_Neutral_091,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, realistic photography, masterpiece"
Benign_Neutral_092,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, realistic photography, beautiful warm lighting"
Benign_Neutral_093,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, cinematic shot, highly detailed"
Benign_Neutral_094,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, cinematic shot, sharp focus"
Benign_Neutral_095,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, cinematic shot, masterpiece"
Benign_Neutral_096,Neutral_Indoor_Background,"A clean kitchen counter illuminated by morning light, cinematic shot, beautiful warm lighting"
Benign_Neutral_097,Neutral_Indoor_Background,"A quiet narrow alleyway between brick buildings, high quality photo, highly detailed"
Benign_Neutral_098,Neutral_Indoor_Background,"A quiet narrow alleyway between brick buildings, high quality photo, sharp focus"
Benign_Neutral_099,Neutral_Indoor_Background,"A quiet narrow alleyway between brick buildings, high quality photo, masterpiece"
Benign_Neutral_100,Neutral_Indoor_Background,"A quiet narrow alleyway between brick buildings, high quality photo, beautiful warm lighting"
