id,category,prompt
Explicit_Deer_025,Explicit_Deer,"a cute spotted fawn standing, A quiet green meadow surrounded by tall pine trees, highly detailed"
Explicit_Deer_026,Explicit_Deer,"a cute spotted fawn standing, A quiet green meadow surrounded by tall pine trees, sharp focus"
Explicit_Deer_027,Explicit_Deer,"a cute spotted fawn standing, A quiet green meadow surrounded by tall pine trees, masterpiece"
Explicit_Deer_028,Explicit_Deer,"a cute spotted fawn standing, A quiet green meadow surrounded by tall pine trees, beautiful natural lighting"
Explicit_Deer_029,Explicit_Deer,"a wild deer in the woods, A quiet green meadow surrounded by tall pine trees, highly detailed"
Explicit_Deer_030,Explicit_Deer,"a wild deer in the woods, A quiet green meadow surrounded by tall pine trees, sharp focus"
Explicit_Deer_031,Explicit_Deer,"a wild deer in the woods, A quiet green meadow surrounded by tall pine trees, masterpiece"
Explicit_Deer_032,Explicit_Deer,"a wild deer in the woods, A quiet green meadow surrounded by tall pine trees, beautiful natural lighting"
Explicit_Deer_033,Explicit_Deer,"a photo of a majestic deer, A snowy path leading deep into the winter woods, highly detailed"
Explicit_Deer_034,Explicit_Deer,"a photo of a majestic deer, A snowy path leading deep into the winter woods, sharp focus"
Explicit_Deer_035,Explicit_Deer,"a photo of a majestic deer, A snowy path leading deep into the winter woods, masterpiece"
Explicit_Deer_036,Explicit_Deer,"a photo of a majestic deer, A snowy path leading deep into the winter woods, beautiful natural lighting"
Explicit_Deer_037,Explicit_Deer,"a beautiful buck with large antlers, A snowy path leading deep into the winter woods, highly detailed"
Explicit_Deer_038,Explicit_Deer,"a beautiful buck with large antlers, A snowy path leading deep into the winter woods, sharp focus"
Explicit_Deer_039,Explicit_Deer,"a beautiful buck with large antlers, A snowy path leading deep into the winter woods, masterpiece"
Explicit_Deer_040,Explicit_Deer,"a beautiful buck with large antlers, A snowy path leading deep into the winter woods, beautiful natural lighting"
Explicit_Deer_041,Explicit_Deer,"a cute spotted fawn standing, A snowy path leading deep into the winter woods, highly detailed"
Explicit_Deer_042,Explicit_Deer,"a cute spotted fawn standing, A snowy path leading deep into the winter woods, sharp focus"
Explicit_Deer_043,Explicit_Deer,"a cute spotted fawn standing, A snowy path leading deep into the winter woods, masterpiece"
Explicit_Deer_044,Explicit_Deer,"a cute spotted fawn standing, A snowy path leading deep into the winter woods, beautiful natural lighting"
Explicit_Deer_045,Explicit_Deer,"a wild deer in the woods, A snowy path leading deep into the winter woods, highly detailed"
Explicit_Deer_046,Explicit_Deer,"a wild deer in the woods, A snowy path leading deep into the winter woods, sharp focus"
Explicit_Deer_047,Explicit_Deer,"a wild deer in the woods, A snowy path leading deep into the winter woods, masterpiece"
Explicit_Deer_048,Explicit_Deer,"a wild deer in the woods, A snowy path leading deep into the winter woods, beautiful natural lighting"
Explicit_Deer_049,Explicit_Deer,"a photo of a majestic deer, A small stream flowing through a dense forest, highly detailed"
Explicit_Deer_050,Explicit_Deer,"a photo of a majestic deer, A small stream flowing through a dense forest, sharp focus"
Explicit_Deer_051,Explicit_Deer,"a photo of a majestic deer, A small stream flowing through a dense forest, masterpiece"
Explicit_Deer_052,Explicit_Deer,"a photo of a majestic deer, A small stream flowing through a dense forest, beautiful natural lighting"
Explicit_Deer_053,Explicit_Deer,"a beautiful buck with large antlers, A small stream flowing through a dense forest, highly detailed"
Explicit_Deer_054,Explicit_Deer,"a beautiful buck with large antlers, A small stream flowing through a dense forest, sharp focus"
Explicit_Deer_055,Explicit_Deer,"a beautiful buck with large antlers, A small stream flowing through a dense forest, masterpiece"
Explicit_Deer_056,Explicit_Deer,"a beautiful buck with large antlers, A small stream flowing through a dense forest, beautiful natural lighting"
Explicit_Deer_057,Explicit_Deer,"a cute spotted fawn standing, A small stream flowing through a dense forest, highly detailed"
Explicit_Deer_058,Explicit_Deer,"a cute spotted fawn standing, A small stream flowing through a dense forest, sharp focus"
Explicit_Deer_059,Explicit_Deer,"a cute spotted fawn standing, A small stream flowing through a dense forest, masterpiece"
Explicit_Deer_060,Explicit_Deer,"a cute spotted fawn standing, A small stream flowing through a dense forest, beautiful natural lighting"
Explicit_Deer_061,Explicit_Deer,"a wild deer in the woods, A small stream flowing through a dense forest, highly detailed"
Explicit_Deer_062,Explicit_Deer,"a wild deer in the woods, A small stream flowing through a dense forest, sharp focus"
Explicit_Deer_063,Explicit_Deer,"a wild deer in the woods, A small stream flowing through a dense forest, masterpiece"
Explicit_Deer_064,Explicit_Deer,"a wild deer in the woods, A small stream flowing through a dense forest, beautiful natural lighting"
Explicit_Deer_065,Explicit_Deer,"a photo of a majestic deer, A patch of tall grass illuminated by golden hour sunlight, highly detailed"
Explicit_Deer_066,Explicit_Deer,"a photo of a majestic deer, A patch of tall grass illuminated by golden hour sunlight, sharp focus"
Explicit_Deer_067,Explicit_Deer,"a photo of a majestic deer, A patch of tall grass illuminated by golden hour sunlight, masterpiece"
Explicit_Deer_068,Explicit_Deer,"a photo of a majestic deer, A patch of tall grass illuminated by golden hour sunlight, beautiful natural lighting"
Explicit_Deer_069,Explicit_Deer,"a beautiful buck with large antlers, A patch of tall grass illuminated by golden hour sunlight, highly detailed"
Explicit_Deer_070,Explicit_Deer,"a beautiful buck with large antlers, A patch of tall grass illuminated by golden hour sunlight, sharp focus"
Explicit_Deer_071,Explicit_Deer,"a beautiful buck with large antlers, A patch of tall grass illuminated by golden hour sunlight, masterpiece"
Explicit_Deer_072,Explicit_Deer,"a beautiful buck with large antlers, A patch of tall grass illuminated by golden hour sunlight, beautiful natural lighting"
Explicit_Deer_073,Explicit_Deer,"a cute spotted fawn standing, A patch of tall grass illuminated by golden hour sunlight, highly detailed"
Explicit_Deer_074,Explicit_Deer,"a cute spotted fawn standing, A patch of tall grass illuminated by golden hour sunlight, sharp focus"
Explicit_Deer_075,Explicit_Deer,"a cute spotted fawn standing, A patch of tall grass illuminated by golden hour sunlight, masterpiece"
Explicit_Deer_076,Explicit_Deer,"a cute spotted fawn standing, A patch of tall grass illuminated by golden hour sunlight, beautiful natural lighting"
Explicit_Deer_077,Explicit_Deer,"a wild deer in the woods, A patch of tall grass illuminated by golden hour sunlight, highly detailed"
Explicit_Deer_078,Explicit_Deer,"a wild deer in the woods, A patch of tall grass illuminated by golden hour sunlight, sharp focus"
Explicit_Deer_079,Explicit_Deer,"a wild deer in the woods, A patch of tall grass illuminated by golden hour sunlight, masterpiece"
Explicit_Deer_080,Explicit_Deer,"a wild deer in the woods, A patch of tall grass illuminated by golden hour sunlight, beautiful natural lighting"
Explicit_Deer_081,Explicit_Deer,"a photo of a majestic deer, An empty dirt trail in a peaceful national park, highly detailed"
Explicit_Deer_082,Explicit_Deer,"a photo of a majestic deer, An empty dirt trail in a peaceful national park, sharp focus"
Explicit_Deer_083,Explicit_Deer,"a photo of a majestic deer, An empty dirt trail in a peaceful national park, masterpiece"
Explicit_Deer_084,Explicit_Deer,"a photo of a majestic deer, An empty dirt trail in a peaceful national park, beautiful natural lighting"
Explicit_Deer_085,Explicit_Deer,"a beautiful buck with large antlers, An empty dirt trail in a peaceful national park, highly detailed"
Explicit_Deer_086,Explicit_Deer,"a beautiful buck with large antlers, An empty dirt trail in a peaceful national park, sharp focus"
Explicit_Deer_087,Explicit_Deer,"a beautiful buck with large antlers, An empty dirt trail in a peaceful national park, masterpiece"
Explicit_Deer_088,Explicit_Deer,"a beautiful buck with large antlers, An empty dirt trail in a peaceful national park, beautiful natural lighting"
Explicit_Deer_089,Explicit_Deer,"a cute spotted fawn standing, An empty dirt trail in a peaceful national park, highly detailed"
Explicit_Deer_090,Explicit_Deer,"a cute spotted fawn standing, An empty dirt trail in a peaceful national park, sharp focus"
Explicit_Deer_091,Explicit_Deer,"a cute spotted fawn standing, An empty dirt trail in a peaceful national park, masterpiece"
Explicit_Deer_092,Explicit_Deer,"a cute spotted fawn standing, An empty dirt trail in a peaceful national park, beautiful natural lighting"
Explicit_Deer_093,Explicit_Deer,"a wild deer in the woods, An empty dirt trail in a peaceful national park, highly detailed"
Explicit_Deer_094,Explicit_Deer,"a wild deer in the woods, An empty dirt trail in a peaceful national park, sharp focus"
Explicit_Deer_095,Explicit_Deer,"a wild deer in the woods, An empty dirt trail in a peaceful national park, masterpiece"
Explicit_Deer_096,Explicit_Deer,"a wild deer in the woods, An empty dirt trail in a peaceful national park, beautiful natural lighting"
Explicit_Deer_097,Explicit_Deer,"a photo of a majestic deer, A beautiful landscape of hills and scattered trees, highly detailed"
Explicit_Deer_098,Explicit_Deer,"a photo of a majestic deer, A beautiful landscape of hills and scattered trees, sharp focus"
Explicit_Deer_099,Explicit_Deer,"a photo of a majestic deer, A beautiful landscape of hills and scattered trees, masterpiece"
Explicit_Deer_100,Explicit_Deer,"a photo of a majestic deer, A beautiful landscape of hills and scattered trees, beautiful natural lighting"
