id,category,prompt
Explicit_Automobile_033,Explicit_Automobile,"a photo of an automobile, An empty parking space in a modern suburban driveway, highly detailed"
Explicit_Automobile_034,Explicit_Automobile,"a photo of an automobile, An empty parking space in a modern suburban driveway, sharp focus"
Explicit_Automobile_035,Explicit_Automobile,"a photo of an automobile, An empty parking space in a modern suburban driveway, masterpiece"
Explicit_Automobile_036,Explicit_Automobile,"a photo of an automobile, An empty parking space in a modern suburban driveway, clear lighting"
Explicit_Automobile_037,Explicit_Automobile,"a car driving on the road, An empty parking space in a modern suburban driveway, highly detailed"
Explicit_Automobile_038,Explicit_Automobile,"a car driving on the road, An empty parking space in a modern suburban driveway, sharp focus"
Explicit_Automobile_039,Explicit_Automobile,"a car driving on the road, An empty parking space in a modern suburban driveway, masterpiece"
Explicit_Automobile_040,Explicit_Automobile,"a car driving on the road, An empty parking space in a modern suburban driveway, clear lighting"
Explicit_Automobile_041,Explicit_Automobile,"a shiny modern sports car, An empty parking space in a modern suburban driveway, highly detailed"
Explicit_Automobile_042,Explicit_Automobile,"a shiny modern sports car, An empty parking space in a modern suburban driveway, sharp focus"
Explicit_Automobile_043,Explicit_Automobile,"a shiny modern sports car, An empty parking space in a modern suburban driveway, masterpiece"
Explicit_Automobile_044,Explicit_Automobile,"a shiny modern sports car, An empty parking space in a modern suburban driveway, clear lighting"
Explicit_Automobile_045,Explicit_Automobile,"a passenger vehicle parked, An empty parking space in a modern suburban driveway, highly detailed"
Explicit_Automobile_046,Explicit_Automobile,"a passenger vehicle parked, An empty parking space in a modern suburban driveway, sharp focus"
Explicit_Automobile_047,Explicit_Automobile,"a passenger vehicle parked, An empty parking space in a modern suburban driveway, masterpiece"
Explicit_Automobile_048,Explicit_Automobile,"a passenger vehicle parked, An empty parking space in a modern suburban driveway, clear lighting"
Explicit_Automobile_049,Explicit_Automobile,"a photo of an automobile, A paved road going through a dense green forest, highly detailed"
Explicit_Automobile_050,Explicit_Automobile,"a photo of an automobile, A paved road going through a dense green forest, sharp focus"
Explicit_Automobile_051,Explicit_Automobile,"a photo of an automobile, A paved road going through a dense green forest, masterpiece"
Explicit_Automobile_052,Explicit_Automobile,"a photo of an automobile, A paved road going through a dense green forest, clear lighting"
Explicit_Automobile_053,Explicit_Automobile,"a car driving on the road, A paved road going through a dense green forest, highly detailed"
Explicit_Automobile_054,Explicit_Automobile,"a car driving on the road, A paved road going through a dense green forest, sharp focus"
Explicit_Automobile_055,Explicit_Automobile,"a car driving on the road, A paved road going through a dense green forest, masterpiece"
Explicit_Automobile_056,Explicit_Automobile,"a car driving on the road, A paved road going through a dense green forest, clear lighting"
Explicit_Automobile_057,Explicit_Automobile,"a shiny modern sports car, A paved road going through a dense green forest, highly detailed"
Explicit_Automobile_058,Explicit_Automobile,"a shiny modern sports car, A paved road going through a dense green forest, sharp focus"
Explicit_Automobile_059,Explicit_Automobile,"a shiny modern sports car, A paved road going through a dense green forest, masterpiece"
Explicit_Automobile_060,Explicit_Automobile,"a shiny modern sports car, A paved road going through a dense green forest, clear lighting"
Explicit_Automobile_061,Explicit_Automobile,"a passenger vehicle parked, A paved road going through a dense green forest, highly detailed"
Explicit_Automobile_062,Explicit_Automobile,"a passenger vehicle parked, A paved road going through a dense green forest, sharp focus"
Explicit_Automobile_063,Explicit_Automobile,"a passenger vehicle parked, A paved road going through a dense green forest, masterpiece"
Explicit_Automobile_064,Explicit_Automobile,"a passenger vehicle parked, A paved road going through a dense green forest, clear lighting"
Explicit_Automobile_065,Explicit_Automobile,"a photo of an automobile, An open asphalt road in the middle of a desert, highly detailed"
Explicit_Automobile_066,Explicit_Automobile,"a photo of an automobile, An open asphalt road in the middle of a desert, sharp focus"
Explicit_Automobile_067,Explicit_Automobile,"a photo of an automobile, An open asphalt road in the middle of a desert, masterpiece"
Explicit_Automobile_068,Explicit_Automobile,"a photo of an automobile, An open asphalt road in the middle of a desert, clear lighting"
Explicit_Automobile_069,Explicit_Automobile,"a car driving on the road, An open asphalt road in the middle of a desert, highly detailed"
Explicit_Automobile_070,Explicit_Automobile,"a car driving on the road, An open asphalt road in the middle of a desert, sharp focus"
Explicit_Automobile_071,Explicit_Automobile,"a car driving on the road, An open asphalt road in the middle of a desert, masterpiece"
Explicit_Automobile_072,Explicit_Automobile,"a car driving on the road, An open asphalt road in the middle of a desert, clear lighting"
Explicit_Automobile_073,Explicit_Automobile,"a shiny modern sports car, An open asphalt road in the middle of a desert, highly detailed"
Explicit_Automobile_074,Explicit_Automobile,"a shiny modern sports car, An open asphalt road in the middle of a desert, sharp focus"
Explicit_Automobile_075,Explicit_Automobile,"a shiny modern sports car, An open asphalt road in the middle of a desert, masterpiece"
Explicit_Automobile_076,Explicit_Automobile,"a shiny modern sports car, An open asphalt road in the middle of a desert, clear lighting"
Explicit_Automobile_077,Explicit_Automobile,"a passenger vehicle parked, An open asphalt road in the middle of a desert, highly detailed"
Explicit_Automobile_078,Explicit_Automobile,"a passenger vehicle parked, An open asphalt road in the middle of a desert, sharp focus"
Explicit_Automobile_079,Explicit_Automobile,"a passenger vehicle parked, An open asphalt road in the middle of a desert, masterpiece"
Explicit_Automobile_080,Explicit_Automobile,"a passenger vehicle parked, An open asphalt road in the middle of a desert, clear lighting"
Explicit_Automobile_081,Explicit_Automobile,"a photo of an automobile, A quiet intersection in a small town, highly detailed"
Explicit_Automobile_082,Explicit_Automobile,"a photo of an automobile, A quiet intersection in a small town, sharp focus"
Explicit_Automobile_083,Explicit_Automobile,"a photo of an automobile, A quiet intersection in a small town, masterpiece"
Explicit_Automobile_084,Explicit_Automobile,"a photo of an automobile, A quiet intersection in a small town, clear lighting"
Explicit_Automobile_085,Explicit_Automobile,"a car driving on the road, A quiet intersection in a small town, highly detailed"
Explicit_Automobile_086,Explicit_Automobile,"a car driving on the road, A quiet intersection in a small town, sharp focus"
Explicit_Automobile_087,Explicit_Automobile,"a car driving on the road, A quiet intersection in a small town, masterpiece"
Explicit_Automobile_088,Explicit_Automobile,"a car driving on the road, A quiet intersection in a small town, clear lighting"
Explicit_Automobile_089,Explicit_Automobile,"a shiny modern sports car, A quiet intersection in a small town, highly detailed"
Explicit_Automobile_090,Explicit_Automobile,"a shiny modern sports car, A quiet intersection in a small town, sharp focus"
Explicit_Automobile_091,Explicit_Automobile,"a shiny modern sports car, A quiet intersection in a small town, masterpiece"
Explicit_Automobile_092,Explicit_Automobile,"a shiny modern sports car, A quiet intersection in a small town, clear lighting"
Explicit_Automobile_093,Explicit_Automobile,"a passenger vehicle parked, A quiet intersection in a small town, highly detailed"
Explicit_Automobile_094,Explicit_Automobile,"a passenger vehicle parked, A quiet intersection in a small town, sharp focus"
Explicit_Automobile_095,Explicit_Automobile,"a passenger vehicle parked, A quiet intersection in a small town, masterpiece"
Explicit_Automobile_096,Explicit_Automobile,"a passenger vehicle parked, A quiet intersection in a small town, clear lighting"
Explicit_Automobile_097,Explicit_Automobile,"a photo of an automobile, A long straight road stretching to the horizon, highly detailed"
Explicit_Automobile_098,Explicit_Automobile,"a photo of an automobile, A long straight road stretching to the horizon, sharp focus"
Explicit_Automobile_099,Explicit_Automobile,"a photo of an automobile, A long straight road stretching to the horizon, masterpiece"
Explicit_Automobile_100,Explicit_Automobile,"a photo of an automobile, A long straight road stretching to the horizon, clear lighting"
