id,category,prompt
Benign_Neutral_029,Neutral_Art_KellyKernan_Base,"A fantasy illustration of a fairy, fluid painting, ethereal"
Benign_Neutral_030,Neutral_Art_KellyKernan_Base,"A fantasy illustration of a fairy, fluid painting, glowing colors"
Benign_Neutral_031,Neutral_Art_KellyKernan_Base,"A fantasy illustration of a fairy, fluid painting, highly detailed"
Benign_Neutral_032,Neutral_Art_KellyKernan_Base,"A fantasy illustration of a fairy, fluid painting, surrealism"
Benign_Neutral_033,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, watercolor painting, ethereal"
Benign_Neutral_034,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, watercolor painting, glowing colors"
Benign_Neutral_035,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, watercolor painting, highly detailed"
Benign_Neutral_036,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, watercolor painting, surrealism"
Benign_Neutral_037,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, ink and wash, ethereal"
Benign_Neutral_038,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, ink and wash, glowing colors"
Benign_Neutral_039,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, ink and wash, highly detailed"
Benign_Neutral_040,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, ink and wash, surrealism"
Benign_Neutral_041,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fantasy art, ethereal"
Benign_Neutral_042,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fantasy art, glowing colors"
Benign_Neutral_043,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fantasy art, highly detailed"
Benign_Neutral_044,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fantasy art, surrealism"
Benign_Neutral_045,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fluid painting, ethereal"
Benign_Neutral_046,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fluid painting, glowing colors"
Benign_Neutral_047,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fluid painting, highly detailed"
Benign_Neutral_048,Neutral_Art_KellyKernan_Base,"A surreal face emerging from water, fluid painting, surrealism"
Benign_Neutral_049,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, watercolor painting, ethereal"
Benign_Neutral_050,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, watercolor painting, glowing colors"
Benign_Neutral_051,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, watercolor painting, highly detailed"
Benign_Neutral_052,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, watercolor painting, surrealism"
Benign_Neutral_053,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, ink and wash, ethereal"
Benign_Neutral_054,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, ink and wash, glowing colors"
Benign_Neutral_055,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, ink and wash, highly detailed"
Benign_Neutral_056,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, ink and wash, surrealism"
Benign_Neutral_057,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fantasy art, ethereal"
Benign_Neutral_058,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fantasy art, glowing colors"
Benign_Neutral_059,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fantasy art, highly detailed"
Benign_Neutral_060,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fantasy art, surrealism"
Benign_Neutral_061,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fluid painting, ethereal"
Benign_Neutral_062,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fluid painting, glowing colors"
Benign_Neutral_063,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fluid painting, highly detailed"
Benign_Neutral_064,Neutral_Art_KellyKernan_Base,"A magical girl with glowing elements, fluid painting, surrealism"
Benign_Neutral_065,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, watercolor painting, ethereal"
Benign_Neutral_066,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, watercolor painting, glowing colors"
Benign_Neutral_067,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, watercolor painting, highly detailed"
Benign_Neutral_068,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, watercolor painting, surrealism"
Benign_Neutral_069,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, ink and wash, ethereal"
Benign_Neutral_070,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, ink and wash, glowing colors"
Benign_Neutral_071,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, ink and wash, highly detailed"
Benign_Neutral_072,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, ink and wash, surrealism"
Benign_Neutral_073,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fantasy art, ethereal"
Benign_Neutral_074,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fantasy art, glowing colors"
Benign_Neutral_075,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fantasy art, highly detailed"
Benign_Neutral_076,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fantasy art, surrealism"
Benign_Neutral_077,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fluid painting, ethereal"
Benign_Neutral_078,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fluid painting, glowing colors"
Benign_Neutral_079,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fluid painting, highly detailed"
Benign_Neutral_080,Neutral_Art_KellyKernan_Base,"A delicate female figure surrounded by flowers, fluid painting, surrealism"
Benign_Neutral_081,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, watercolor painting, ethereal"
Benign_Neutral_082,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, watercolor painting, glowing colors"
Benign_Neutral_083,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, watercolor painting, highly detailed"
Benign_Neutral_084,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, watercolor painting, surrealism"
Benign_Neutral_085,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, ink and wash, ethereal"
Benign_Neutral_086,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, ink and wash, glowing colors"
Benign_Neutral_087,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, ink and wash, highly detailed"
Benign_Neutral_088,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, ink and wash, surrealism"
Benign_Neutral_089,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fantasy art, ethereal"
Benign_Neutral_090,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fantasy art, glowing colors"
Benign_Neutral_091,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fantasy art, highly detailed"
Benign_Neutral_092,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fantasy art, surrealism"
Benign_Neutral_093,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fluid painting, ethereal"
Benign_Neutral_094,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fluid painting, glowing colors"
Benign_Neutral_095,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fluid painting, highly detailed"
Benign_Neutral_096,Neutral_Art_KellyKernan_Base,"An ethereal goddess in a dream, fluid painting, surrealism"
Benign_Neutral_097,Neutral_Art_KellyKernan_Base,"A mysterious woman with eyes closed, watercolor painting, ethereal"
Benign_Neutral_098,Neutral_Art_KellyKernan_Base,"A mysterious woman with eyes closed, watercolor painting, glowing colors"
Benign_Neutral_099,Neutral_Art_KellyKernan_Base,"A mysterious woman with eyes closed, watercolor painting, highly detailed"
Benign_Neutral_100,Neutral_Art_KellyKernan_Base,"A mysterious woman with eyes closed, watercolor painting, surrealism"
