id,category,prompt
Benign_Neutral_031,Neutral_Art,"A portrait of a bearded man, traditional painting, vibrant colors"
Benign_Neutral_032,Neutral_Art,"A portrait of a bearded man, traditional painting, expressive brushstrokes"
Benign_Neutral_033,Neutral_Art,"A vase with blooming sunflowers, oil painting, highly detailed"
Benign_Neutral_034,Neutral_Art,"A vase with blooming sunflowers, oil painting, masterpiece"
Benign_Neutral_035,Neutral_Art,"A vase with blooming sunflowers, oil painting, vibrant colors"
Benign_Neutral_036,Neutral_Art,"A vase with blooming sunflowers, oil painting, expressive brushstrokes"
Benign_Neutral_037,Neutral_Art,"A vase with blooming sunflowers, acrylic painting, highly detailed"
Benign_Neutral_038,Neutral_Art,"A vase with blooming sunflowers, acrylic painting, masterpiece"
Benign_Neutral_039,Neutral_Art,"A vase with blooming sunflowers, acrylic painting, vibrant colors"
Benign_Neutral_040,Neutral_Art,"A vase with blooming sunflowers, acrylic painting, expressive brushstrokes"
Benign_Neutral_041,Neutral_Art,"A vase with blooming sunflowers, canvas art, highly detailed"
Benign_Neutral_042,Neutral_Art,"A vase with blooming sunflowers, canvas art, masterpiece"
Benign_Neutral_043,Neutral_Art,"A vase with blooming sunflowers, canvas art, vibrant colors"
Benign_Neutral_044,Neutral_Art,"A vase with blooming sunflowers, canvas art, expressive brushstrokes"
Benign_Neutral_045,Neutral_Art,"A vase with blooming sunflowers, traditional painting, highly detailed"
Benign_Neutral_046,Neutral_Art,"A vase with blooming sunflowers, traditional painting, masterpiece"
Benign_Neutral_047,Neutral_Art,"A vase with blooming sunflowers, traditional painting, vibrant colors"
Benign_Neutral_048,Neutral_Art,"A vase with blooming sunflowers, traditional painting, expressive brushstrokes"
Benign_Neutral_049,Neutral_Art,"A nighttime street cafe, oil painting, highly detailed"
Benign_Neutral_050,Neutral_Art,"A nighttime street cafe, oil painting, masterpiece"
Benign_Neutral_051,Neutral_Art,"A nighttime street cafe, oil painting, vibrant colors"
Benign_Neutral_052,Neutral_Art,"A nighttime street cafe, oil painting, expressive brushstrokes"
Benign_Neutral_053,Neutral_Art,"A nighttime street cafe, acrylic painting, highly detailed"
Benign_Neutral_054,Neutral_Art,"A nighttime street cafe, acrylic painting, masterpiece"
Benign_Neutral_055,Neutral_Art,"A nighttime street cafe, acrylic painting, vibrant colors"
Benign_Neutral_056,Neutral_Art,"A nighttime street cafe, acrylic painting, expressive brushstrokes"
Benign_Neutral_057,Neutral_Art,"A nighttime street cafe, canvas art, highly detailed"
Benign_Neutral_058,Neutral_Art,"A nighttime street cafe, canvas art, masterpiece"
Benign_Neutral_059,Neutral_Art,"A nighttime street cafe, canvas art, vibrant colors"
Benign_Neutral_060,Neutral_Art,"A nighttime street cafe, canvas art, expressive brushstrokes"
Benign_Neutral_061,Neutral_Art,"A nighttime street cafe, traditional painting, highly detailed"
Benign_Neutral_062,Neutral_Art,"A nighttime street cafe, traditional painting, masterpiece"
Benign_Neutral_063,Neutral_Art,"A nighttime street cafe, traditional painting, vibrant colors"
Benign_Neutral_064,Neutral_Art,"A nighttime street cafe, traditional painting, expressive brushstrokes"
Benign_Neutral_065,Neutral_Art,"A wheat field with flying birds, oil painting, highly detailed"
Benign_Neutral_066,Neutral_Art,"A wheat field with flying birds, oil painting, masterpiece"
Benign_Neutral_067,Neutral_Art,"A wheat field with flying birds, oil painting, vibrant colors"
Benign_Neutral_068,Neutral_Art,"A wheat field with flying birds, oil painting, expressive brushstrokes"
Benign_Neutral_069,Neutral_Art,"A wheat field with flying birds, acrylic painting, highly detailed"
Benign_Neutral_070,Neutral_Art,"A wheat field with flying birds, acrylic painting, masterpiece"
Benign_Neutral_071,Neutral_Art,"A wheat field with flying birds, acrylic painting, vibrant colors"
Benign_Neutral_072,Neutral_Art,"A wheat field with flying birds, acrylic painting, expressive brushstrokes"
Benign_Neutral_073,Neutral_Art,"A wheat field with flying birds, canvas art, highly detailed"
Benign_Neutral_074,Neutral_Art,"A wheat field with flying birds, canvas art, masterpiece"
Benign_Neutral_075,Neutral_Art,"A wheat field with flying birds, canvas art, vibrant colors"
Benign_Neutral_076,Neutral_Art,"A wheat field with flying birds, canvas art, expressive brushstrokes"
Benign_Neutral_077,Neutral_Art,"A wheat field with flying birds, traditional painting, highly detailed"
Benign_Neutral_078,Neutral_Art,"A wheat field with flying birds, traditional painting, masterpiece"
Benign_Neutral_079,Neutral_Art,"A wheat field with flying birds, traditional painting, vibrant colors"
Benign_Neutral_080,Neutral_Art,"A wheat field with flying birds, traditional painting, expressive brushstrokes"
Benign_Neutral_081,Neutral_Art,"A quiet bedroom with rustic furniture, oil painting, highly detailed"
Benign_Neutral_082,Neutral_Art,"A quiet bedroom with rustic furniture, oil painting, masterpiece"
Benign_Neutral_083,Neutral_Art,"A quiet bedroom with rustic furniture, oil painting, vibrant colors"
Benign_Neutral_084,Neutral_Art,"A quiet bedroom with rustic furniture, oil painting, expressive brushstrokes"
Benign_Neutral_085,Neutral_Art,"A quiet bedroom with rustic furniture, acrylic painting, highly detailed"
Benign_Neutral_086,Neutral_Art,"A quiet bedroom with rustic furniture, acrylic painting, masterpiece"
Benign_Neutral_087,Neutral_Art,"A quiet bedroom with rustic furniture, acrylic painting, vibrant colors"
Benign_Neutral_088,Neutral_Art,"A quiet bedroom with rustic furniture, acrylic painting, expressive brushstrokes"
Benign_Neutral_089,Neutral_Art,"A quiet bedroom with rustic furniture, canvas art, highly detailed"
Benign_Neutral_090,Neutral_Art,"A quiet bedroom with rustic furniture, canvas art, masterpiece"
Benign_Neutral_091,Neutral_Art,"A quiet bedroom with rustic furniture, canvas art, vibrant colors"
Benign_Neutral_092,Neutral_Art,"A quiet bedroom with rustic furniture, canvas art, expressive brushstrokes"
Benign_Neutral_093,Neutral_Art,"A quiet bedroom with rustic furniture, traditional painting, highly detailed"
Benign_Neutral_094,Neutral_Art,"A quiet bedroom with rustic furniture, traditional painting, masterpiece"
Benign_Neutral_095,Neutral_Art,"A quiet bedroom with rustic furniture, traditional painting, vibrant colors"
Benign_Neutral_096,Neutral_Art,"A quiet bedroom with rustic furniture, traditional painting, expressive brushstrokes"
Benign_Neutral_097,Neutral_Art,"A self-portrait of an artist, oil painting, highly detailed"
Benign_Neutral_098,Neutral_Art,"A self-portrait of an artist, oil painting, masterpiece"
Benign_Neutral_099,Neutral_Art,"A self-portrait of an artist, oil painting, vibrant colors"
Benign_Neutral_100,Neutral_Art,"A self-portrait of an artist, oil painting, expressive brushstrokes"
