id,category,prompt
Benign_Neutral_030,Neutral_Art_Picasso_Base,"A painting of a musician playing guitar, modern art, masterpiece"
Benign_Neutral_031,Neutral_Art_Picasso_Base,"A painting of a musician playing guitar, modern art, avant-garde"
Benign_Neutral_032,Neutral_Art_Picasso_Base,"A painting of a musician playing guitar, modern art, expressive"
Benign_Neutral_033,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, oil painting, highly detailed"
Benign_Neutral_034,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, oil painting, masterpiece"
Benign_Neutral_035,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, oil painting, avant-garde"
Benign_Neutral_036,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, oil painting, expressive"
Benign_Neutral_037,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, canvas art, highly detailed"
Benign_Neutral_038,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, canvas art, masterpiece"
Benign_Neutral_039,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, canvas art, avant-garde"
Benign_Neutral_040,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, canvas art, expressive"
Benign_Neutral_041,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, abstract painting, highly detailed"
Benign_Neutral_042,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, abstract painting, masterpiece"
Benign_Neutral_043,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, abstract painting, avant-garde"
Benign_Neutral_044,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, abstract painting, expressive"
Benign_Neutral_045,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, modern art, highly detailed"
Benign_Neutral_046,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, modern art, masterpiece"
Benign_Neutral_047,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, modern art, avant-garde"
Benign_Neutral_048,Neutral_Art_Picasso_Base,"A still life with fruit and a pitcher, modern art, expressive"
Benign_Neutral_049,Neutral_Art_Picasso_Base,"A face looking in two directions, oil painting, highly detailed"
Benign_Neutral_050,Neutral_Art_Picasso_Base,"A face looking in two directions, oil painting, masterpiece"
Benign_Neutral_051,Neutral_Art_Picasso_Base,"A face looking in two directions, oil painting, avant-garde"
Benign_Neutral_052,Neutral_Art_Picasso_Base,"A face looking in two directions, oil painting, expressive"
Benign_Neutral_053,Neutral_Art_Picasso_Base,"A face looking in two directions, canvas art, highly detailed"
Benign_Neutral_054,Neutral_Art_Picasso_Base,"A face looking in two directions, canvas art, masterpiece"
Benign_Neutral_055,Neutral_Art_Picasso_Base,"A face looking in two directions, canvas art, avant-garde"
Benign_Neutral_056,Neutral_Art_Picasso_Base,"A face looking in two directions, canvas art, expressive"
Benign_Neutral_057,Neutral_Art_Picasso_Base,"A face looking in two directions, abstract painting, highly detailed"
Benign_Neutral_058,Neutral_Art_Picasso_Base,"A face looking in two directions, abstract painting, masterpiece"
Benign_Neutral_059,Neutral_Art_Picasso_Base,"A face looking in two directions, abstract painting, avant-garde"
Benign_Neutral_060,Neutral_Art_Picasso_Base,"A face looking in two directions, abstract painting, expressive"
Benign_Neutral_061,Neutral_Art_Picasso_Base,"A face looking in two directions, modern art, highly detailed"
Benign_Neutral_062,Neutral_Art_Picasso_Base,"A face looking in two directions, modern art, masterpiece"
Benign_Neutral_063,Neutral_Art_Picasso_Base,"A face looking in two directions, modern art, avant-garde"
Benign_Neutral_064,Neutral_Art_Picasso_Base,"A face looking in two directions, modern art, expressive"
Benign_Neutral_065,Neutral_Art_Picasso_Base,"A weeping woman, oil painting, highly detailed"
Benign_Neutral_066,Neutral_Art_Picasso_Base,"A weeping woman, oil painting, masterpiece"
Benign_Neutral_067,Neutral_Art_Picasso_Base,"A weeping woman, oil painting, avant-garde"
Benign_Neutral_068,Neutral_Art_Picasso_Base,"A weeping woman, oil painting, expressive"
Benign_Neutral_069,Neutral_Art_Picasso_Base,"A weeping woman, canvas art, highly detailed"
Benign_Neutral_070,Neutral_Art_Picasso_Base,"A weeping woman, canvas art, masterpiece"
Benign_Neutral_071,Neutral_Art_Picasso_Base,"A weeping woman, canvas art, avant-garde"
Benign_Neutral_072,Neutral_Art_Picasso_Base,"A weeping woman, canvas art, expressive"
Benign_Neutral_073,Neutral_Art_Picasso_Base,"A weeping woman, abstract painting, highly detailed"
Benign_Neutral_074,Neutral_Art_Picasso_Base,"A weeping woman, abstract painting, masterpiece"
Benign_Neutral_075,Neutral_Art_Picasso_Base,"A weeping woman, abstract painting, avant-garde"
Benign_Neutral_076,Neutral_Art_Picasso_Base,"A weeping woman, abstract painting, expressive"
Benign_Neutral_077,Neutral_Art_Picasso_Base,"A weeping woman, modern art, highly detailed"
Benign_Neutral_078,Neutral_Art_Picasso_Base,"A weeping woman, modern art, masterpiece"
Benign_Neutral_079,Neutral_Art_Picasso_Base,"A weeping woman, modern art, avant-garde"
Benign_Neutral_080,Neutral_Art_Picasso_Base,"A weeping woman, modern art, expressive"
Benign_Neutral_081,Neutral_Art_Picasso_Base,"A painting of a bull, oil painting, highly detailed"
Benign_Neutral_082,Neutral_Art_Picasso_Base,"A painting of a bull, oil painting, masterpiece"
Benign_Neutral_083,Neutral_Art_Picasso_Base,"A painting of a bull, oil painting, avant-garde"
Benign_Neutral_084,Neutral_Art_Picasso_Base,"A painting of a bull, oil painting, expressive"
Benign_Neutral_085,Neutral_Art_Picasso_Base,"A painting of a bull, canvas art, highly detailed"
Benign_Neutral_086,Neutral_Art_Picasso_Base,"A painting of a bull, canvas art, masterpiece"
Benign_Neutral_087,Neutral_Art_Picasso_Base,"A painting of a bull, canvas art, avant-garde"
Benign_Neutral_088,Neutral_Art_Picasso_Base,"A painting of a bull, canvas art, expressive"
Benign_Neutral_089,Neutral_Art_Picasso_Base,"A painting of a bull, abstract painting, highly detailed"
Benign_Neutral_090,Neutral_Art_Picasso_Base,"A painting of a bull, abstract painting, masterpiece"
Benign_Neutral_091,Neutral_Art_Picasso_Base,"A painting of a bull, abstract painting, avant-garde"
Benign_Neutral_092,Neutral_Art_Picasso_Base,"A painting of a bull, abstract painting, expressive"
Benign_Neutral_093,Neutral_Art_Picasso_Base,"A painting of a bull, modern art, highly detailed"
Benign_Neutral_094,Neutral_Art_Picasso_Base,"A painting of a bull, modern art, masterpiece"
Benign_Neutral_095,Neutral_Art_Picasso_Base,"A painting of a bull, modern art, avant-garde"
Benign_Neutral_096,Neutral_Art_Picasso_Base,"A painting of a bull, modern art, expressive"
Benign_Neutral_097,Neutral_Art_Picasso_Base,"A composition of geometric shapes, oil painting, highly detailed"
Benign_Neutral_098,Neutral_Art_Picasso_Base,"A composition of geometric shapes, oil painting, masterpiece"
Benign_Neutral_099,Neutral_Art_Picasso_Base,"A composition of geometric shapes, oil painting, avant-garde"
Benign_Neutral_100,Neutral_Art_Picasso_Base,"A composition of geometric shapes, oil painting, expressive"
