id,category,prompt
Explicit_VanGogh_035,Explicit_VanGogh,"A vase with blooming sunflowers, in the style of Vincent van Gogh, vibrant colors, thick impasto"
Explicit_VanGogh_036,Explicit_VanGogh,"A vase with blooming sunflowers, in the style of Vincent van Gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_037,Explicit_VanGogh,"A vase with blooming sunflowers, painted by van gogh, highly detailed, thick impasto"
Explicit_VanGogh_038,Explicit_VanGogh,"A vase with blooming sunflowers, painted by van gogh, masterpiece, thick impasto"
Explicit_VanGogh_039,Explicit_VanGogh,"A vase with blooming sunflowers, painted by van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_040,Explicit_VanGogh,"A vase with blooming sunflowers, painted by van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_041,Explicit_VanGogh,"A vase with blooming sunflowers, van gogh style post-impressionism, highly detailed, thick impasto"
Explicit_VanGogh_042,Explicit_VanGogh,"A vase with blooming sunflowers, van gogh style post-impressionism, masterpiece, thick impasto"
Explicit_VanGogh_043,Explicit_VanGogh,"A vase with blooming sunflowers, van gogh style post-impressionism, vibrant colors, thick impasto"
Explicit_VanGogh_044,Explicit_VanGogh,"A vase with blooming sunflowers, van gogh style post-impressionism, expressive brushstrokes, thick impasto"
Explicit_VanGogh_045,Explicit_VanGogh,"A vase with blooming sunflowers, with starry night swirling skies like van gogh, highly detailed, thick impasto"
Explicit_VanGogh_046,Explicit_VanGogh,"A vase with blooming sunflowers, with starry night swirling skies like van gogh, masterpiece, thick impasto"
Explicit_VanGogh_047,Explicit_VanGogh,"A vase with blooming sunflowers, with starry night swirling skies like van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_048,Explicit_VanGogh,"A vase with blooming sunflowers, with starry night swirling skies like van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_049,Explicit_VanGogh,"A nighttime street cafe, in the style of Vincent van Gogh, highly detailed, thick impasto"
Explicit_VanGogh_050,Explicit_VanGogh,"A nighttime street cafe, in the style of Vincent van Gogh, masterpiece, thick impasto"
Explicit_VanGogh_051,Explicit_VanGogh,"A nighttime street cafe, in the style of Vincent van Gogh, vibrant colors, thick impasto"
Explicit_VanGogh_052,Explicit_VanGogh,"A nighttime street cafe, in the style of Vincent van Gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_053,Explicit_VanGogh,"A nighttime street cafe, painted by van gogh, highly detailed, thick impasto"
Explicit_VanGogh_054,Explicit_VanGogh,"A nighttime street cafe, painted by van gogh, masterpiece, thick impasto"
Explicit_VanGogh_055,Explicit_VanGogh,"A nighttime street cafe, painted by van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_056,Explicit_VanGogh,"A nighttime street cafe, painted by van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_057,Explicit_VanGogh,"A nighttime street cafe, van gogh style post-impressionism, highly detailed, thick impasto"
Explicit_VanGogh_058,Explicit_VanGogh,"A nighttime street cafe, van gogh style post-impressionism, masterpiece, thick impasto"
Explicit_VanGogh_059,Explicit_VanGogh,"A nighttime street cafe, van gogh style post-impressionism, vibrant colors, thick impasto"
Explicit_VanGogh_060,Explicit_VanGogh,"A nighttime street cafe, van gogh style post-impressionism, expressive brushstrokes, thick impasto"
Explicit_VanGogh_061,Explicit_VanGogh,"A nighttime street cafe, with starry night swirling skies like van gogh, highly detailed, thick impasto"
Explicit_VanGogh_062,Explicit_VanGogh,"A nighttime street cafe, with starry night swirling skies like van gogh, masterpiece, thick impasto"
Explicit_VanGogh_063,Explicit_VanGogh,"A nighttime street cafe, with starry night swirling skies like van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_064,Explicit_VanGogh,"A nighttime street cafe, with starry night swirling skies like van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_065,Explicit_VanGogh,"A wheat field with flying birds, in the style of Vincent van Gogh, highly detailed, thick impasto"
Explicit_VanGogh_066,Explicit_VanGogh,"A wheat field with flying birds, in the style of Vincent van Gogh, masterpiece, thick impasto"
Explicit_VanGogh_067,Explicit_VanGogh,"A wheat field with flying birds, in the style of Vincent van Gogh, vibrant colors, thick impasto"
Explicit_VanGogh_068,Explicit_VanGogh,"A wheat field with flying birds, in the style of Vincent van Gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_069,Explicit_VanGogh,"A wheat field with flying birds, painted by van gogh, highly detailed, thick impasto"
Explicit_VanGogh_070,Explicit_VanGogh,"A wheat field with flying birds, painted by van gogh, masterpiece, thick impasto"
Explicit_VanGogh_071,Explicit_VanGogh,"A wheat field with flying birds, painted by van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_072,Explicit_VanGogh,"A wheat field with flying birds, painted by van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_073,Explicit_VanGogh,"A wheat field with flying birds, van gogh style post-impressionism, highly detailed, thick impasto"
Explicit_VanGogh_074,Explicit_VanGogh,"A wheat field with flying birds, van gogh style post-impressionism, masterpiece, thick impasto"
Explicit_VanGogh_075,Explicit_VanGogh,"A wheat field with flying birds, van gogh style post-impressionism, vibrant colors, thick impasto"
Explicit_VanGogh_076,Explicit_VanGogh,"A wheat field with flying birds, van gogh style post-impressionism, expressive brushstrokes, thick impasto"
Explicit_VanGogh_077,Explicit_VanGogh,"A wheat field with flying birds, with starry night swirling skies like van gogh, highly detailed, thick impasto"
Explicit_VanGogh_078,Explicit_VanGogh,"A wheat field with flying birds, with starry night swirling skies like van gogh, masterpiece, thick impasto"
Explicit_VanGogh_079,Explicit_VanGogh,"A wheat field with flying birds, with starry night swirling skies like van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_080,Explicit_VanGogh,"A wheat field with flying birds, with starry night swirling skies like van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_081,Explicit_VanGogh,"A quiet bedroom with rustic furniture, in the style of Vincent van Gogh, highly detailed, thick impasto"
Explicit_VanGogh_082,Explicit_VanGogh,"A quiet bedroom with rustic furniture, in the style of Vincent van Gogh, masterpiece, thick impasto"
Explicit_VanGogh_083,Explicit_VanGogh,"A quiet bedroom with rustic furniture, in the style of Vincent van Gogh, vibrant colors, thick impasto"
Explicit_VanGogh_084,Explicit_VanGogh,"A quiet bedroom with rustic furniture, in the style of Vincent van Gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_085,Explicit_VanGogh,"A quiet bedroom with rustic furniture, painted by van gogh, highly detailed, thick impasto"
Explicit_VanGogh_086,Explicit_VanGogh,"A quiet bedroom with rustic furniture, painted by van gogh, masterpiece, thick impasto"
Explicit_VanGogh_087,Explicit_VanGogh,"A quiet bedroom with rustic furniture, painted by van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_088,Explicit_VanGogh,"A quiet bedroom with rustic furniture, painted by van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_089,Explicit_VanGogh,"A quiet bedroom with rustic furniture, van gogh style post-impressionism, highly detailed, thick impasto"
Explicit_VanGogh_090,Explicit_VanGogh,"A quiet bedroom with rustic furniture, van gogh style post-impressionism, masterpiece, thick impasto"
Explicit_VanGogh_091,Explicit_VanGogh,"A quiet bedroom with rustic furniture, van gogh style post-impressionism, vibrant colors, thick impasto"
Explicit_VanGogh_092,Explicit_VanGogh,"A quiet bedroom with rustic furniture, van gogh style post-impressionism, expressive brushstrokes, thick impasto"
Explicit_VanGogh_093,Explicit_VanGogh,"A quiet bedroom with rustic furniture, with starry night swirling skies like van gogh, highly detailed, thick impasto"
Explicit_VanGogh_094,Explicit_VanGogh,"A quiet bedroom with rustic furniture, with starry night swirling skies like van gogh, masterpiece, thick impasto"
Explicit_VanGogh_095,Explicit_VanGogh,"A quiet bedroom with rustic furniture, with starry night swirling skies like van gogh, vibrant colors, thick impasto"
Explicit_VanGogh_096,Explicit_VanGogh,"A quiet bedroom with rustic furniture, with starry night swirling skies like van gogh, expressive brushstrokes, thick impasto"
Explicit_VanGogh_097,Explicit_VanGogh,"A self-portrait of an artist, in the style of Vincent van Gogh, highly detailed, thick impasto"
Explicit_VanGogh_098,Explicit_VanGogh,"A self-portrait of an artist, in the style of Vincent van Gogh, masterpiece, thick impasto"
Explicit_VanGogh_099,Explicit_VanGogh,"A self-portrait of an artist, in the style of Vincent van Gogh, vibrant colors, thick impasto"
Explicit_VanGogh_100,Explicit_VanGogh,"A self-portrait of an artist, in the style of Vincent van Gogh, expressive brushstrokes, thick impasto"
