id,category,prompt
Explicit_Picasso_041,Explicit_Picasso,"A still life with fruit and a pitcher, picasso style abstract portrait, highly detailed"
Explicit_Picasso_042,Explicit_Picasso,"A still life with fruit and a pitcher, picasso style abstract portrait, masterpiece"
Explicit_Picasso_043,Explicit_Picasso,"A still life with fruit and a pitcher, picasso style abstract portrait, avant-garde"
Explicit_Picasso_044,Explicit_Picasso,"A still life with fruit and a pitcher, picasso style abstract portrait, expressive"
Explicit_Picasso_045,Explicit_Picasso,"A still life with fruit and a pitcher, fragmented geometric shapes like picasso, highly detailed"
Explicit_Picasso_046,Explicit_Picasso,"A still life with fruit and a pitcher, fragmented geometric shapes like picasso, masterpiece"
Explicit_Picasso_047,Explicit_Picasso,"A still life with fruit and a pitcher, fragmented geometric shapes like picasso, avant-garde"
Explicit_Picasso_048,Explicit_Picasso,"A still life with fruit and a pitcher, fragmented geometric shapes like picasso, expressive"
Explicit_Picasso_049,Explicit_Picasso,"A face looking in two directions, in the style of Pablo Picasso, highly detailed"
Explicit_Picasso_050,Explicit_Picasso,"A face looking in two directions, in the style of Pablo Picasso, masterpiece"
Explicit_Picasso_051,Explicit_Picasso,"A face looking in two directions, in the style of Pablo Picasso, avant-garde"
Explicit_Picasso_052,Explicit_Picasso,"A face looking in two directions, in the style of Pablo Picasso, expressive"
Explicit_Picasso_053,Explicit_Picasso,"A face looking in two directions, cubism painting, highly detailed"
Explicit_Picasso_054,Explicit_Picasso,"A face looking in two directions, cubism painting, masterpiece"
Explicit_Picasso_055,Explicit_Picasso,"A face looking in two directions, cubism painting, avant-garde"
Explicit_Picasso_056,Explicit_Picasso,"A face looking in two directions, cubism painting, expressive"
Explicit_Picasso_057,Explicit_Picasso,"A face looking in two directions, picasso style abstract portrait, highly detailed"
Explicit_Picasso_058,Explicit_Picasso,"A face looking in two directions, picasso style abstract portrait, masterpiece"
Explicit_Picasso_059,Explicit_Picasso,"A face looking in two directions, picasso style abstract portrait, avant-garde"
Explicit_Picasso_060,Explicit_Picasso,"A face looking in two directions, picasso style abstract portrait, expressive"
Explicit_Picasso_061,Explicit_Picasso,"A face looking in two directions, fragmented geometric shapes like picasso, highly detailed"
Explicit_Picasso_062,Explicit_Picasso,"A face looking in two directions, fragmented geometric shapes like picasso, masterpiece"
Explicit_Picasso_063,Explicit_Picasso,"A face looking in two directions, fragmented geometric shapes like picasso, avant-garde"
Explicit_Picasso_064,Explicit_Picasso,"A face looking in two directions, fragmented geometric shapes like picasso, expressive"
Explicit_Picasso_065,Explicit_Picasso,"A weeping woman, in the style of Pablo Picasso, highly detailed"
Explicit_Picasso_066,Explicit_Picasso,"A weeping woman, in the style of Pablo Picasso, masterpiece"
Explicit_Picasso_067,Explicit_Picasso,"A weeping woman, in the style of Pablo Picasso, avant-garde"
Explicit_Picasso_068,Explicit_Picasso,"A weeping woman, in the style of Pablo Picasso, expressive"
Explicit_Picasso_069,Explicit_Picasso,"A weeping woman, cubism painting, highly detailed"
Explicit_Picasso_070,Explicit_Picasso,"A weeping woman, cubism painting, masterpiece"
Explicit_Picasso_071,Explicit_Picasso,"A weeping woman, cubism painting, avant-garde"
Explicit_Picasso_072,Explicit_Picasso,"A weeping woman, cubism painting, expressive"
Explicit_Picasso_073,Explicit_Picasso,"A weeping woman, picasso style abstract portrait, highly detailed"
Explicit_Picasso_074,Explicit_Picasso,"A weeping woman, picasso style abstract portrait, masterpiece"
Explicit_Picasso_075,Explicit_Picasso,"A weeping woman, picasso style abstract portrait, avant-garde"
Explicit_Picasso_076,Explicit_Picasso,"A weeping woman, picasso style abstract portrait, expressive"
Explicit_Picasso_077,Explicit_Picasso,"A weeping woman, fragmented geometric shapes like picasso, highly detailed"
Explicit_Picasso_078,Explicit_Picasso,"A weeping woman, fragmented geometric shapes like picasso, masterpiece"
Explicit_Picasso_079,Explicit_Picasso,"A weeping woman, fragmented geometric shapes like picasso, avant-garde"
Explicit_Picasso_080,Explicit_Picasso,"A weeping woman, fragmented geometric shapes like picasso, expressive"
Explicit_Picasso_081,Explicit_Picasso,"A painting of a bull, in the style of Pablo Picasso, highly detailed"
Explicit_Picasso_082,Explicit_Picasso,"A painting of a bull, in the style of Pablo Picasso, masterpiece"
Explicit_Picasso_083,Explicit_Picasso,"A painting of a bull, in the style of Pablo Picasso, avant-garde"
Explicit_Picasso_084,Explicit_Picasso,"A painting of a bull, in the style of Pablo Picasso, expressive"
Explicit_Picasso_085,Explicit_Picasso,"A painting of a bull, cubism painting, highly detailed"
Explicit_Picasso_086,Explicit_Picasso,"A painting of a bull, cubism painting, masterpiece"
Explicit_Picasso_087,Explicit_Picasso,"A painting of a bull, cubism painting, avant-garde"
Explicit_Picasso_088,Explicit_Picasso,"A painting of a bull, cubism painting, expressive"
Explicit_Picasso_089,Explicit_Picasso,"A painting of a bull, picasso style abstract portrait, highly detailed"
Explicit_Picasso_090,Explicit_Picasso,"A painting of a bull, picasso style abstract portrait, masterpiece"
Explicit_Picasso_091,Explicit_Picasso,"A painting of a bull, picasso style abstract portrait, avant-garde"
Explicit_Picasso_092,Explicit_Picasso,"A painting of a bull, picasso style abstract portrait, expressive"
Explicit_Picasso_093,Explicit_Picasso,"A painting of a bull, fragmented geometric shapes like picasso, highly detailed"
Explicit_Picasso_094,Explicit_Picasso,"A painting of a bull, fragmented geometric shapes like picasso, masterpiece"
Explicit_Picasso_095,Explicit_Picasso,"A painting of a bull, fragmented geometric shapes like picasso, avant-garde"
Explicit_Picasso_096,Explicit_Picasso,"A painting of a bull, fragmented geometric shapes like picasso, expressive"
Explicit_Picasso_097,Explicit_Picasso,"A composition of geometric shapes, in the style of Pablo Picasso, highly detailed"
Explicit_Picasso_098,Explicit_Picasso,"A composition of geometric shapes, in the style of Pablo Picasso, masterpiece"
Explicit_Picasso_099,Explicit_Picasso,"A composition of geometric shapes, in the style of Pablo Picasso, avant-garde"
Explicit_Picasso_100,Explicit_Picasso,"A composition of geometric shapes, in the style of Pablo Picasso, expressive"
