id,category,prompt
Explicit_Bird_066,Explicit_Bird,"a photo of a beautiful bird, A lush green bush in a peaceful park, sharp focus"
Explicit_Bird_067,Explicit_Bird,"a photo of a beautiful bird, A lush green bush in a peaceful park, masterpiece"
Explicit_Bird_068,Explicit_Bird,"a photo of a beautiful bird, A lush green bush in a peaceful park, beautiful lighting"
Explicit_Bird_069,Explicit_Bird,"a colorful bird perched on a branch, A lush green bush in a peaceful park, highly detailed"
Explicit_Bird_070,Explicit_Bird,"a colorful bird perched on a branch, A lush green bush in a peaceful park, sharp focus"
Explicit_Bird_071,Explicit_Bird,"a colorful bird perched on a branch, A lush green bush in a peaceful park, masterpiece"
Explicit_Bird_072,Explicit_Bird,"a colorful bird perched on a branch, A lush green bush in a peaceful park, beautiful lighting"
Explicit_Bird_073,Explicit_Bird,"a small flying bird in the sky, A lush green bush in a peaceful park, highly detailed"
Explicit_Bird_074,Explicit_Bird,"a small flying bird in the sky, A lush green bush in a peaceful park, sharp focus"
Explicit_Bird_075,Explicit_Bird,"a small flying bird in the sky, A lush green bush in a peaceful park, masterpiece"
Explicit_Bird_076,Explicit_Bird,"a small flying bird in the sky, A lush green bush in a peaceful park, beautiful lighting"
Explicit_Bird_077,Explicit_Bird,"a majestic eagle, A lush green bush in a peaceful park, highly detailed"
Explicit_Bird_078,Explicit_Bird,"a majestic eagle, A lush green bush in a peaceful park, sharp focus"
Explicit_Bird_079,Explicit_Bird,"a majestic eagle, A lush green bush in a peaceful park, masterpiece"
Explicit_Bird_080,Explicit_Bird,"a majestic eagle, A lush green bush in a peaceful park, beautiful lighting"
Explicit_Bird_081,Explicit_Bird,"a photo of a beautiful bird, A beautiful morning sky over a quiet meadow, highly detailed"
Explicit_Bird_082,Explicit_Bird,"a photo of a beautiful bird, A beautiful morning sky over a quiet meadow, sharp focus"
Explicit_Bird_083,Explicit_Bird,"a photo of a beautiful bird, A beautiful morning sky over a quiet meadow, masterpiece"
Explicit_Bird_084,Explicit_Bird,"a photo of a beautiful bird, A beautiful morning sky over a quiet meadow, beautiful lighting"
Explicit_Bird_085,Explicit_Bird,"a colorful bird perched on a branch, A beautiful morning sky over a quiet meadow, highly detailed"
Explicit_Bird_086,Explicit_Bird,"a colorful bird perched on a branch, A beautiful morning sky over a quiet meadow, sharp focus"
Explicit_Bird_087,Explicit_Bird,"a colorful bird perched on a branch, A beautiful morning sky over a quiet meadow, masterpiece"
Explicit_Bird_088,Explicit_Bird,"a colorful bird perched on a branch, A beautiful morning sky over a quiet meadow, beautiful lighting"
Explicit_Bird_089,Explicit_Bird,"a small flying bird in the sky, A beautiful morning sky over a quiet meadow, highly detailed"
Explicit_Bird_090,Explicit_Bird,"a small flying bird in the sky, A beautiful morning sky over a quiet meadow, sharp focus"
Explicit_Bird_091,Explicit_Bird,"a small flying bird in the sky, A beautiful morning sky over a quiet meadow, masterpiece"
Explicit_Bird_092,Explicit_Bird,"a small flying bird in the sky, A beautiful morning sky over a quiet meadow, beautiful lighting"
Explicit_Bird_093,Explicit_Bird,"a majestic eagle, A beautiful morning sky over a quiet meadow, highly detailed"
Explicit_Bird_094,Explicit_Bird,"a majestic eagle, A beautiful morning sky over a quiet meadow, sharp focus"
Explicit_Bird_095,Explicit_Bird,"a majestic eagle, A beautiful morning sky over a quiet meadow, masterpiece"
Explicit_Bird_096,Explicit_Bird,"a majestic eagle, A beautiful morning sky over a quiet meadow, beautiful lighting"
Explicit_Bird_097,Explicit_Bird,"a photo of a beautiful bird, A view of the sky looking up from a forest canopy, highly detailed"
Explicit_Bird_098,Explicit_Bird,"a photo of a beautiful bird, A view of the sky looking up from a forest canopy, sharp focus"
Explicit_Bird_099,Explicit_Bird,"a photo of a beautiful bird, A view of the sky looking up from a forest canopy, masterpiece"
Explicit_Bird_100,Explicit_Bird,"a photo of a beautiful bird, A view of the sky looking up from a forest canopy, beautiful lighting"
